72.156.150.91 - - [10/Sep/2010:09:34:20 -0700] "GET www.townofmarionla.com/images/marion_sign.gif HTTP/1.1" 200 23840 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; WOW64; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; InfoPath.1; .NET CLR 3.5.30729; .NET CLR 3.0.30618; .NET4.0C)"
72.156.150.91 - - [10/Sep/2010:09:34:20 -0700] "GET www.townofmarionla.com/images/marion_sign.gif HTTP/1.1" 200 23840 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; WOW64; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; InfoPath.1; .NET CLR 3.5.30729; .NET CLR 3.0.30618; .NET4.0C)"
72.156.150.91 - - [10/Sep/2010:09:34:26 -0700] "GET www.townofmarionla.com/government.php HTTP/1.1" 200 9811 "http://www.townofmarionla.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; WOW64; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; InfoPath.1; .NET CLR 3.5.30729; .NET CLR 3.0.30618; .NET4.0C)"
72.156.150.91 - - [10/Sep/2010:09:34:26 -0700] "GET www.townofmarionla.com/government/mayor.jpg HTTP/1.1" 200 6340 "http://www.townofmarionla.com/government.php" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; WOW64; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; InfoPath.1; .NET CLR 3.5.30729; .NET CLR 3.0.30618; .NET4.0C)"
72.156.150.91 - - [10/Sep/2010:09:34:27 -0700] "GET www.townofmarionla.com/ HTTP/1.1" 200 8050 "http://www.townofmarionla.com/government.php" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; WOW64; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; InfoPath.1; .NET CLR 3.5.30729; .NET CLR 3.0.30618; .NET4.0C)"
72.156.150.91 - - [10/Sep/2010:09:35:12 -0700] "GET www.townofmarionla.com/css/whitestyle.css HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; WOW64; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; InfoPath.1; .NET CLR 3.5.30729; .NET CLR 3.0.30618; .NET4.0C)"
72.156.150.91 - - [10/Sep/2010:09:35:13 -0700] "GET www.townofmarionla.com/government/mayor.jpg HTTP/1.1" 200 6340 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; WOW64; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; InfoPath.1; .NET CLR 3.5.30729; .NET CLR 3.0.30618; .NET4.0C)"
72.156.150.91 - - [10/Sep/2010:09:35:13 -0700] "GET www.townofmarionla.com/government/mayor.jpg HTTP/1.1" 200 6340 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; WOW64; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; InfoPath.1; .NET CLR 3.5.30729; .NET CLR 3.0.30618; .NET4.0C)"
72.156.150.91 - - [10/Sep/2010:09:35:13 -0700] "GET www.townofmarionla.com/ HTTP/1.1" 200 8050 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; WOW64; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; InfoPath.1; .NET CLR 3.5.30729; .NET CLR 3.0.30618; .NET4.0C)"
72.156.150.91 - - [10/Sep/2010:09:35:13 -0700] "GET www.townofmarionla.com/ HTTP/1.1" 200 8050 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; WOW64; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; InfoPath.1; .NET CLR 3.5.30729; .NET CLR 3.0.30618; .NET4.0C)"
72.156.150.91 - - [10/Sep/2010:09:35:30 -0700] "GET www.townofmarionla.com/index.php HTTP/1.1" 200 8050 "http://www.townofmarionla.com/government.php" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; WOW64; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; InfoPath.1; .NET CLR 3.5.30729; .NET CLR 3.0.30618; .NET4.0C)"
77.88.43.26 - - [10/Sep/2010:10:54:07 -0700] "GET www.townofmarionla.com/robots.txt HTTP/1.1" 404 1695 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
123.125.66.122 - - [10/Sep/2010:11:09:25 -0700] "GET www.townofmarionla.com/ HTTP/1.1" 200 8050 "-" "Baiduspider+(+http://www.baidu.com/search/spider.htm)"
65.199.242.2 - - [10/Sep/2010:11:16:04 -0700] "GET www.townofmarionla.com/mayhaw_festival.php HTTP/1.1" 200 9134 "http://www.google.com/search?q=mayhaw+Festival%2C+marion+la&ie=utf-8&oe=utf-8&aq=t&rls=org.mozilla:en-US:official&client=firefox-a" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.9) Gecko/20100824 Firefox/3.6.9 ( .NET CLR 3.5.30729)"
65.199.242.2 - - [10/Sep/2010:11:16:06 -0700] "GET www.townofmarionla.com/mayhaw_festival.php HTTP/1.1" 200 9134 "http://www.google.com/search?q=mayhaw+Festival%2C+marion+la&ie=utf-8&oe=utf-8&aq=t&rls=org.mozilla:en-US:official&client=firefox-a" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.9) Gecko/20100824 Firefox/3.6.9 ( .NET CLR 3.5.30729)"
65.199.242.2 - - [10/Sep/2010:11:16:07 -0700] "GET www.townofmarionla.com/css/whitestyle.css HTTP/1.1" 200 3602 "http://www.townofmarionla.com/mayhaw_festival.php" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.9) Gecko/20100824 Firefox/3.6.9 ( .NET CLR 3.5.30729)"
65.199.242.2 - - [10/Sep/2010:11:16:08 -0700] "GET www.townofmarionla.com/images/mayhaw.gif HTTP/1.1" 200 30179 "http://www.townofmarionla.com/mayhaw_festival.php" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.9) Gecko/20100824 Firefox/3.6.9 ( .NET CLR 3.5.30729)"
65.199.242.2 - - [10/Sep/2010:11:16:08 -0700] "GET www.townofmarionla.com/images/jelly.gif HTTP/1.1" 200 33875 "http://www.townofmarionla.com/mayhaw_festival.php" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.9) Gecko/20100824 Firefox/3.6.9 ( .NET CLR 3.5.30729)"
65.199.242.2 - - [10/Sep/2010:11:16:08 -0700] "GET www.townofmarionla.com/images/topbar.jpg HTTP/1.1" 200 84481 "http://www.townofmarionla.com/css/whitestyle.css" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.9) Gecko/20100824 Firefox/3.6.9 ( .NET CLR 3.5.30729)"
65.199.242.2 - - [10/Sep/2010:11:16:08 -0700] "GET www.townofmarionla.com/images/bottombar.jpg HTTP/1.1" 200 83950 "http://www.townofmarionla.com/css/whitestyle.css" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.9) Gecko/20100824 Firefox/3.6.9 ( .NET CLR 3.5.30729)"
65.199.242.2 - - [10/Sep/2010:11:16:13 -0700] "GET www.townofmarionla.com/favicon.ico HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.9) Gecko/20100824 Firefox/3.6.9 ( .NET CLR 3.5.30729)"
65.199.242.2 - - [10/Sep/2010:11:16:49 -0700] "GET www.townofmarionla.com/mayhaw_festival.php HTTP/1.1" 200 9134 "http://www.google.com/search?q=mayhaw+Festival%2C+marion+la&ie=utf-8&oe=utf-8&aq=t&rls=org.mozilla:en-US:official&client=firefox-a" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.9) Gecko/20100824 Firefox/3.6.9 ( .NET CLR 3.5.30729)"
